id,name,time,utc_offset,group_id,venue_id,status
"qkpmpypfbdc","London Clojure Dojos",1301421600000,3600000,841735,713623,"past"
"cdldnypfbmc","The London Cloud Computing Meetup Monthly Meetup",1301422500000,3600000,1114381,,"past"
"17015017","Pimp your page - March Learning Drupal Meetup",1301506200000,3600000,1643223,1014510,"past"
"16842584","Online Monthly Prize Draw: Packt Publishing",1301569200000,3600000,841735,1212407,"past"
"16827892","Monthly Prize Draw: FREE JRebel license",1301569200000,3600000,841735,1429460,"past"
"17009966","Streams of Streams - Your Rx Prescription with Ray Booysen",1302111000000,3600000,1637799,1268734,"past"
"slxsqypgbjb","London MongoDB User Group",1302112800000,3600000,1775736,1040306,"past"
"xqmpqypgbkb","PHP London meeting",1302199200000,3600000,218194,,"past"
"17099565","London Ajax User Group Meetup: JavaScript Game Engines, Part 1",1302627600000,3600000,1640936,1040306,"past"
"pwndqypgbzb","The London Developer Sessions - Java (and beers) in the cloud",1303234200000,3600000,841735,1461646,"past"
"kjphnypgbcc","The CSS3 of Tomorrow by Peter Gasston",1303410600000,3600000,163876,1404354,"past"
"17317860","Drupal Drop In: Pub (April 2011)",1303416900000,3600000,1684030,1393647,"past"
"17278175","Drupal Beer and Chat for April 2011",1303840800000,3600000,1521989,,"past"
"qkpmpypgbjc","London Clojure Dojos",1303840800000,3600000,841735,713623,"past"
"cdldnypgbjc","The London Cloud Computing Meetup Monthly Meetup",1303841700000,3600000,1114381,,"past"
"17274257","Online Monthly Prize Draw: Packt Publishing",1304161200000,3600000,841735,1212407,"past"
"17203542","Monthly Prize Draw: FREE JRebel license",1304247600000,3600000,841735,1429460,"past"
"17301409","Pair programming – The Good, The Bad and the Ugly",1304530200000,3600000,1637799,1268734,"past"
"17342904","Redis in Production",1304530200000,3600000,1622934,1612324,"past"
"bmxsqyphbgb","London MongoDB User Group",1304532000000,3600000,1775736,1040306,"past"
"xqmpqyphbhb","PHP London May 2011",1304618400000,3600000,218194,,"past"
"17336966","Panels Beginner's Guide",1304960400000,3600000,1643223,1014510,"past"
"17528850","jQuery Meetup",1304962200000,3600000,1640936,1632928,"past"
"17099598","London Ajax User Group Meetup: JavaScript Game Engines, Part 2",1305046800000,3600000,1640936,1040306,"past"
"pwndqyphbwb","The London Developer Sessions",1305653400000,3600000,841735,1461646,"past"
"kjphnyphbzb","Six to Pitch, Two to be Usability Tested - Live",1305829800000,3600000,163876,1404354,"past"
"18265251","Drupal Beer and Chat for May 2011",1306173600000,3600000,1521989,683594,"past"
"17217493","Blog implementation with python, XMPP and Channel API in java",1306258200000,3600000,1647231,805913,"past"
"qkpmpyphbgc","London Clojure Dojos",1306260000000,3600000,841735,713623,"past"
"18003671","Online Monthly Prize Draw: Packt Publishing",1306839600000,3600000,841735,1212407,"past"
"cdldnyphbpc","The London Cloud Computing Meetup Monthly Meetup",1306865700000,3600000,1114381,,"past"
"18097051","Monthly Prize Draw: FREE JRebel license",1306926000000,3600000,841735,1429460,"past"
"18182511","Command Query Responsibility Segregation (CQRS) and Event Sourcing",1306949400000,3600000,1637799,1268734,"past"
"17394725","AWS Elastic Beanstalk",1306949400000,3600000,841735,1463178,"past"
"bmxsqypjbcb","London MongoDB User Group",1306951200000,3600000,1775736,1040306,"past"
"xqmpqypjbdb","PHP London June 2011",1307037600000,3600000,218194,,"past"
"20330161","Cake's Agile World Conference - Free Ticket Competition",1307271600000,3600000,841735,1374221,"past"
"21573811","2 Day Scala eXchange Raffle",1307797200000,3600000,841735,1374221,"past"
"17622181","London Ajax User Group Meetup: Advanced JavaScript Topics",1308070800000,3600000,1640936,1040306,"past"
"20330511","JBUG is Back: June Event - JBoss 7",1308149100000,3600000,841735,1950331,"past"
"17435898","Let's discuss what we want out of the Group.",1308159000000,3600000,1820779,1890531,"past"
"kjphnypjbvb","The Gamification of Websites",1308249000000,3600000,163876,1404354,"past"
"pwndqypjbcc","The London Developer Sessions - Theme: Development War Stories",1308677400000,3600000,841735,1461646,"past"
"22369471","Drupal4NGOs - Pub Meetup (June 2011)",1308687300000,3600000,1684030,2238231,"past"
"19364801","Spring Roo",1308763800000,3600000,841735,1040306,"past"
"21990711","OSGi Users' Forum Event - OSGi Development Tooling Panel",1308849300000,3600000,841735,1040306,"past"
"22315031","London Drupal beer and Chat for June 2011",1309197600000,3600000,1521989,683594,"past"
"qkpmpypjblc","London Clojure Dojos",1309284000000,3600000,841735,713623,"past"
"cdldnypjblc","The London Cloud Computing Meetup Monthly Meetup",1309284900000,3600000,1114381,,"past"
"20616111","A short tutorial on Doctor Who",1309368600000,3600000,1954021,805913,"past"
"21335021","Online Monthly Prize Draw: Packt Publishing",1309431600000,3600000,841735,1212407,"past"
"20805591","Monthly Prize Draw: FREE JRebel license",1309518000000,3600000,841735,1429460,"past"
"17637071","London Ajax Mobile Event",1309593600000,3600000,1640936,1350344,"past"
"23647631","jQuery London (July Meetup)",1309798800000,3600000,1640936,1632928,"past"
"bmxsqypkbjb","London MongoDB User Group",1309975200000,3600000,1775736,1040306,"past"
"xqmpqypkbkb","PHP London July 2011",1310061600000,3600000,218194,,"past"
"22159361","London Ajax User Group Meetup: Beyond Node.js",1310490000000,3600000,1640936,1040306,"past"
"19294791","Inaugural MarkLogic User Group (MUGL) Meeting",1310664600000,3600000,1899401,1040306,"past"
"21137121","JVM Cloud Platforms",1310664600000,3600000,841735,1040306,"past"
"25252191","Agile testing - a developers experience",1311008400000,3600000,841735,865785,"past"
"pwndqypkbzb","The London Developer Sessions",1311096600000,3600000,841735,1461646,"past"
"25582321","Selenium 2 Launch Party",1311098400000,3600000,1508003,1294160,"past"
"pkshsypkbcc","Social Networking - FacePlus",1311273000000,3600000,163876,1404354,"past"
"22954391","Infinspan, Data Grids and Cloud Storage",1311701400000,3600000,841735,1040306,"past"
"qkpmpypkbjc","London Clojure Dojos",1311703200000,3600000,841735,713623,"past"
"25600191","Drupal Beer and Chat for July 2011, last stop before Drupalcon!",1311703200000,3600000,1521989,683594,"past"
"cdldnypkbjc","The London Cloud Computing Meetup Monthly Meetup",1311704100000,3600000,1114381,,"past"
"24528711","Neo4j 1.4 and Cypher",1311789600000,3600000,1954021,805913,"past"
"25574001","Online Monthly Prize Draw: Packt Publishing",1312110000000,3600000,841735,1212407,"past"
"27420531","Reactive Extensions in the Real World with Andrew Clancy",1312392600000,3600000,1637799,1268734,"past"
"21702821","Clojure and Incanter",1312392600000,3600000,841735,1040306,"past"
"bmxsqyplbfb","London MongoDB User Group",1312394400000,3600000,1775736,1040306,"past"
"xqmpqyplbgb","PHP London August 2011",1312480800000,3600000,218194,,"past"
"24728431","The new Views and CCK in drupal 7",1312824600000,3600000,1643223,,"past"
"27190311","London Ajax User Group Meetup: Cappuccino",1312909200000,3600000,1640936,1040306,"past"
"25298881","In The Brain of Andrew Chalkley: Introduction to CoffeeScript",1312997400000,3600000,1640936,1040306,"past"
"pwndqyplbvb","The London Developer Sessions",1313515800000,3600000,841735,1461646,"past"
"22422731","LDNSE #5",1313517600000,3600000,1508003,1264766,"past"
"29237171","London Office Hours - Old Street",1313596800000,3600000,1775736,1601792,"past"
"25830801","MarkLogic User Group London",1313602200000,3600000,1899401,1040306,"past"
"czzfxyplbwb","London Web Analytics",1313604000000,3600000,1820779,,"past"
"28652941","The LJC Code Share",1314293400000,3600000,841735,3134461,"past"
"pkshsyplbxb","Using VC Funds To Change The World",1314297000000,3600000,163876,1404354,"past"
"27061531","August JBUG Event - JBoss AS7 Hackathon",1314720000000,3600000,841735,1040306,"past"
"cdldnyplbnc","The London Cloud Computing Meetup Monthly Meetup",1314728100000,3600000,1114381,,"past"
"28355731","Online Monthly Prize Draw: Packt Publishing",1314788400000,3600000,841735,1374221,"past"
"31368742","London Office Hours - Old Street",1314806400000,3600000,1775736,1601792,"past"
"29953071","Modelling with Graphs",1314811800000,3600000,1954021,805913,"past"
"xqmpqypmbcb","PHP London September 2011",1314900000000,3600000,218194,,"past"
"29810541","Code Contracts in .NET with Chris Marsh",1315416600000,3600000,1637799,1268734,"past"
"bmxsqypmbkb","London MongoDB User Group",1315418400000,3600000,1775736,1040306,"past"
"27191431","London Ajax User Group Meetup: MooTools, Dojo, jQuery, and PhoneGap",1315933200000,3600000,1640936,1040306,"past"
"33248602","Prize Draw: Win One Free Ticket to the OSGi Conference, Germany - 48 Hour Raffle",1316026800000,3600000,841735,1374221,"past"
"33186462","London Office Hours - Old Street",1316102400000,3600000,1775736,1601792,"past"
"30554021","MarkLogic User Group London: Norm Walsh",1316107800000,3600000,1899401,1040306,"past"
"pkshsypmbtb","The Annual London Web Boat Cruise",1316109600000,3600000,163876,953145,"past"
"pwndqypmbbc","The London Developer Sessions - New Venue - See Below",1316539800000,3600000,841735,1208061,"past"
"32433072","Web Analytics Social Evening - Ten Pin Bowling",1316799000000,3600000,1820779,1556337,"past"
"33191222","Prize Draw: Win one Free Pass to Devoxx 2011 - The Java Community Conference",1316948400000,3600000,841735,1374221,"past"
"32893512","Drupal Beer and Chat for September 2011",1317060000000,3600000,1521989,683594,"past"
"32756532","Neo4j and Spring - Practical Primer",1317231000000,3600000,1954021,805913,"past"
"35052602","London Office Hours - Old Street",1317312000000,3600000,1775736,1601792,"past"
"32335842","Online Monthly Prize Draw: Packt Publishing",1317380400000,3600000,841735,1212407,"past"
"35274952","Feature Switching - a better way to collaborate with Paul Stack",1317835800000,3600000,1637799,1268734,"past"
"bmxsqypnbhb","London MongoDB User Group",1317837600000,3600000,1775736,1040306,"past"
"xqmpqypnbjb","PHP London October 2011",1317924000000,3600000,218194,,"past"
"34421792","London Ajax User Group Meetup: October Event on WebSockets and Template Systems",1318352400000,3600000,1640936,1040306,"past"
"36500002","Alfresco Community 4 Release Party",1318352400000,3600000,2321131,1531697,"past"
"32877942","Understanding the Disruptor, a Beginner's Guide to Hardcore Concurrency",1318352400000,3600000,841735,1463178,"past"
"36553862","London Office Hours - Old Street",1318437000000,3600000,1775736,1601792,"past"
"34092222","The LJC Code Share - Decisions, Decisions",1318440600000,3600000,841735,3742282,"past"
"35031272","October JBUG Event - JBoss jBPM",1318867200000,3600000,841735,1950331,"past"
"pwndqypnbxb","The London Developer Sessions - New Venue - See Below",1318959000000,3600000,841735,1208061,"past"
"35994182","October Meetup - Site Building 101 and Multisites",1319045400000,3600000,1643223,1014510,"past"
"34096842","MarkLogic User Group London: Michael Kay",1319045400000,3600000,1899401,1040306,"past"
"30690151","Introduction to Git and Gerrit",1319131800000,3600000,841735,1040306,"past"
"pkshsypnbbc","HTML5 WebSockets with Brad Drysdale",1319135400000,3600000,163876,1404354,"past"
"cdldnypnbhc","The London Cloud Computing Meetup Monthly Meetup",1319566500000,3600000,1114381,,"past"
"36554782","London Office Hours - Old Street",1319644800000,3600000,1775736,1601792,"past"
"37793052","Closer my graph to thee",1319650200000,3600000,1954021,805913,"past"
"36939842","Free Event: Data Grids & Oracle Coherence: Free Hands-on Technical Workshop",1319704200000,3600000,841735,3628292,"past"
"36368292","LJC - Online Monthly Prize Draw: Packt Publishing",1320062400000,0,841735,1212407,"past"
"37392892","Drupal Beer and Chat for October 2011",1320087600000,0,1521989,683594,"past"
"37291392","JAX London: FREE to attend Community Night",1320170400000,0,841735,4036252,"past"
"38197352","November's Code Share: Solving Problems",1320258600000,0,841735,4218432,"past"
"37791462","Async in C# 5 with Orlando Perri",1320258600000,0,1637799,1268734,"past"
"dcjldcyppbdb","London MongoDB User Group",1320260400000,0,1775736,,"past"
"26254831","Ian Robinson and Jim Webber's Neo4j Tutorial",1320310800000,0,1954021,805913,"past"
"xqmpqyppbfb","PHP London November 2011",1320346800000,0,218194,,"past"
"38157872","London Ajax User Group November: Round Table Discussion on Patterns and Web Apps",1320775200000,0,1640936,1040306,"past"
"36555172","London Office Hours - Old Street",1320944400000,0,1775736,1601792,"past"
"pwndqyppbtb","The London Developer Sessions - Different Venue for this month only",1321381800000,0,841735,4018872,"past"
"czzfxyppbvb","London Web Analytics",1321470000000,0,1820779,,"past"
"pkshsyppbwb","eCommerce Insight with Tim Jackson - founder of QXL.com",1321558200000,0,163876,1404354,"past"
"40390792","MarkLogic User Group London: James Fuller",1322159400000,0,1899401,1040306,"past"
"39646352","London Java Community Open Conference",1322296200000,0,841735,1432252,"past"
"38535712","November JBUG Event - RHQ and JBoss ON",1322499600000,0,841735,1040306,"past"
"40683332","November Meetup",1322505000000,0,1643223,3929882,"past"
"41509952","Beer and Chat for November (last of the year my Drupal friends)",1322506800000,0,1521989,683594,"past"
"cdldnyppbmc","The London Cloud Computing Meetup Monthly Meetup",1322594100000,0,1114381,,"past"
"39922822","Online Monthly Prize Draw: Packt Publishing",1322654400000,0,841735,1212407,"past"
"40745872","London Office Hours - Old Street",1322672400000,0,1775736,1601792,"past"
"41927802","Alistair Jones on Power Modeling And Querying with Neo4j",1322677800000,0,1954021,805913,"past"
"42736622","JDK 8 Warnings Cleanup Day",1322764200000,0,841735,1040306,"past"
"xqmpqypqbcb","PHP London December 2011",1322766000000,0,218194,,"past"
"czzfxypqbcc","London Web Analytics (Sponsored by ObservePoint)",1323280800000,0,1820779,545413,"past"
"40943382","December's Code Share: Java Puzzlers",1323282600000,0,841735,4218432,"past"
"42746682","Drupal Drop In: Pub (December 2011)",1323724500000,0,1684030,1393647,"past"
"38158852","London Ajax User Group December: Rethinking User Registration with BrowserID",1323799200000,0,1640936,1040306,"past"
"44303942","Online Monthly Prize Draw: Packt Publishing",1325332800000,0,841735,1212407,"past"
"xqmpqyqcbhb","PHP London January 2012",1325790000000,0,218194,,"past"
"46431002","London Ajax User Group January: Trends and Patterns",1326218400000,0,1640936,1040306,"past"
