id,name,city,address_1,address_2,lat,lon
23655697,"Conference Aston Meeting Suites (CAMS) at Aston University Business School","Birmingham. B4 7ET","Aston Triangle",,52.486645,-1.890965
23680751,"The Old Red Lion","London","42 Kennington Park Road SE114RS",,51.489349,-0.1054
23690840,"Shoreditch Roundabout","London","50 Featherstone Street, EC1Y 8RT",,51.52486,-0.089683
23690948,"Hull University Business School","Yorkshire, HU6 7RX","Cottingham Road, Hull",,53.76965,-0.36718
23695801,"Go Cardless","London"," 338-346 Goswell Road, London EC1V 7LQ, United Kingdom",,51.530739,-0.103394
23699457,"Boardroom Grantham Institute","London","Exhibition Road, South Kensington",,51.499729,-0.174377
23750955,"209 Earls Court Road, London ","London","SW5 9AN",,51.491982,-0.192242
23750995,"Queen Mary University, Mile End Road ","London","E1 4NS",,51.523422,-0.040544
23764532,"Old Granada Studios","London","Quay Street, Manchester M60 9EA, United Kingdom",,53.477818,-2.257777
23772223,"Google Campus London","London","4-5 Bonhill Street, London EC2A 4BX",,51.522579,-0.085512
23820323,"London Capital Club","London","15 Abchurch Lane, EC4N 7BW",,51.511814,-0.088226
23857832,"London Marriott Hotel Kensington","London","147c Cromwell Road, Kensington, London SW5 0TH",,51.494427,-0.189811
23905348,"46 New Broad Street. London. EC2M 1JH","London","46 New Broad Street. London. EC2M 1JH",,51.517208,-0.084844
23931468,"h-bar","London","Sherfield building, Imperial College",,51.498058,-0.176084
24005115,"mso","Dartford","The Old Granary, Malt House Farm, Green Street Green Road",,0,0
24011444,"St. Regis Hotel","Houston","1919 Briar Oaks Ln, 77027",,29.747433,-95.450401
24016153,"BurgerBear","London","Old Street Roundabout, London, EC1Y 1BE, London",,51.525681,-0.087573
24019327,"Skills Matter | CodeNode","London","10 South Place, London, EC2M 2RB",,51.519547,-0.087081
24025694,"The Monument Pub","EC3R 6DB","18 Fish Street Hill",,51.510036,-0.086701
24026019,"Lecture Room 3B ","Cambridge","Engineering department, Trumpington Street",,52.19899,0.121538
24032378,"Skills Matter at CodeNode","London","10 South Place London, EC2M 2RB",,51.519547,-0.087081
24048960,"Balderton Capital","London","The Stables, 28 Britannia Street",,51.529861,-0.118402
24062281,"4-5 Bonhill Street London","London"," EC2A 4BX",,0,0
24071195,"ETC Venues","London","155 Bishopsgate Liverpool St London EC2M 3YD",,51.518753,-0.081437
24081887,"Wolfson Building ","Oxford ","Parks Road",,51.758602,-1.256815
24094355,"decentral vancouver","Vancouver","436 W Pender St",,49.283211,-123.112625
24095829,"Skempton Building","London","Imperial College London ",,51.498798,-0.174877
24107105,"Skills Matter at CodeNode","London","10 South Place, EC2M 7EB",,51.518906,-0.086611
24119842,"The Crypt (basement)","London","St Johns Church, Hoxton, Pitfield Street, N1 6NP",,51.530258,-0.083511
24125945,"London's Living Room","London","City Hall, SE1 2AA",,51.51762,-0.096778
24152395,"Americano Restaurant @ Hotel Vitale","San Francisco","8 Mission St",,37.793495,-122.393333
24172687,"Royal School of Mines Building","London"," Imperial College London",,51.498798,-0.174877
24176182,"St Johns Church of Hoxton (Main Church)","London","Pitfield Street, N1 6NP",,51.53101,-0.082917
24188171,"Seminar Room 4.20","SW7 2BP","Royal School of Mines, Prince Consort Road, South Kensington, London.",,51.499561,-0.175288
24259557,"Building 53, Seminar Room, Cranfield University","Bedford MK43 0AL","College Rd, Cranfield, ",,52.074192,-0.630024
24262943,"The Circle","S1 4FW","Sheffield",,53.380306,-1.474562
24274600,"Unit L, The Biscuit Factory ","London","100 Clements Road, Southwark, SE16 4DG",,51.494553,-0.062197
24277063,"Pret A Manger","London","7-8 St Martin's Place, London WC2N 4JH",,51.509346,-0.126702
24309850," Upstairs bar of Ye Olde Watling, Pub","London","29 Watling Street, EC4M 9BR",,51.512993,-0.093666
24328978,"Imperial College London Library","London","Imperial College London Library, London SW7 2AZ",,51.499222,-0.174807
24426694,"PopUp Patio","London","Finsbury Square, London EC2A 1RR",,51.520885,-0.085772
2574091,"Willy's Wine Bar","London EC3M 5JF","107 Fenchurch Street",,51.51252,-0.079103
3335042,"Harrison Pub","London","WC1H 8JF",,51.527424,-0.12092
3929882,"The Hub Westminster","London","First floor, New Zealand House, 80 Haymarket, SW1Y 4TE",,51.507904,-0.131782
3982162,"The Fox Public House","London, EC2A 4LB","28-30 Paul St.",,51.5234,-0.084208
5200222,"University College London - Wilkins Building, Wilkins Old Refectory","London","GOWER STREET, LONDON, WC1E 6BT",,51.524773,-0.133427
5446062,"UCL Chandler House","London","2 WAKEFIELD STREET, WC1N 1PF",,51.52615,-0.122735
5588392,"Skills Matter","London","116-120 Goswell Road London, EC1V 7DP",,51.524506,-0.099152
5945812,"Pachube HQ","London","3 Scrutton St.",,51.52338,-0.084103
5957342,"Crayon London","London","Bewlay House, 2 Swallow Place, London, W1B 2AE",,51.515018,-0.142617
6285592,"CapGemini Offices","London","40 Holborn Viaduct",,51.516876,-0.103733
6410592,"Warner Brothers Studio Tour","Herts, WD24","Studio Tour Drive, Leavesden",,51.674843,-0.399808
6415442,"Tech Hub","London","4-5 Bonhill Street, EC2A 4BX",,51.522713,-0.08535
6777292,"Mozilla","London","Mozilla, Floor 3, 101 St Martin's Ln","WC2N 4AZ",51.51026,-0.12705
6858902,"Google Campus","London","4-5 BONHILL STREET LONDON EC2A 4BX",,51.522724,-0.084817
7848052,"Vodafone ","London","1 Kingdon Street, W2 6BY",,51.549984,-0.192551
8071372,"Cosm","London","4th Floor, 13-21 Curtain Road, EC2A 3LT",,51.522598,-0.081117
866841,"The Reliance","London","336 Old Street","Shoreditch",51.526724,-0.081585
