eventId,topicId,times
170663282,2544,1
170663282,189,6
182848732,89062,1
182848732,626,1
225319540,955932,2
225319540,71289,2
225319540,1097452,1
xxgrjlyvcbcc,17703,2
pwndqypdbtb,189,1
pwndqypdbtb,17703,3
pwndqypdbtb,15227,2
46431332,101961,4
46431332,7029,4
46431332,17703,1
46431332,833952,3
139205302,15998,1
139205302,10834,2
139205302,29661,2
139205302,1022382,1
139205302,1475,1
222684646,480642,1
222684646,281411,1
222684646,17703,2
222684646,1450612,1
222684646,80749,1
89451062,53518,1
89451062,189,1
89451062,1973,1
89451062,17936,3
207837172,17703,1
218940249,1454542,5
218940249,6490,1
218940249,17703,2
218940249,1504752,1
xxgrjlyvpbwb,17703,2
61897972,10581,1
82548312,10553,1
12320116,17703,4
17301409,17703,1
17301409,827,2
17301409,88170,1
17301409,37339,1
kjphnypfbwb,84070,1
kjphnypfbwb,53518,1
kjphnypfbwb,17703,1
kjphnypfbwb,88327,3
kjphnypfbwb,78565,1
tmtcglythbfb,6490,1
tmtcglythbfb,139517,1
tmtcglytpbcb,6490,1
tmtcglytpbcb,139517,1
184112452,29661,6
4825171,455,6
4825171,17703,3
152023192,480642,1
152023192,21123,1
152023192,17703,4
152023192,56729,1
152023192,93380,1
dfbnvhysqbbc,85,3
dfbnvhysqbbc,480642,3
220849015,1954,2
44421052,20126,5
44421052,189,3
44421052,21520,1
mrmpdlyvmbtb,39012,1
211018112,480642,4
67289862,189,10
67289862,10575,1
67289862,56729,1
67289862,15227,1
67289862,17703,3
67289862,1737,2
207630082,149894,1
207630082,1292142,5
207630082,18060,2
207630082,27591,3
207630082,89062,2
207630082,17703,1
207630082,10579,2
207630082,88327,1
kvjhglytmbcb,21520,3
29828471,121802,4
221475920,188,1
182835722,7029,2
182835722,17703,1
182835722,921432,2
207424472,71289,1
207424472,17703,3
207424472,480642,9
207424472,20578,1
207424472,1954,2
201561282,6490,1
201561282,71289,1
201561282,58162,6
201561282,121802,5
201561282,17703,1
201561282,15038,1
201561282,179941,4
201561282,360491,1
201561282,77842,3
202079832,89062,3
202079832,18368,1
202079832,480642,2
dndfrkysnbsb,39012,2
47873632,17703,1
47873632,253331,1
47873632,144841,1
dfsnlhysmbgc,17703,1
dfsnlhysmbgc,1097452,1
dfsnlhysmbgc,10553,4
xqmpqypqbcb,455,7
xqmpqypqbcb,17703,3
222816441,17703,1
222816441,39012,4
225442659,2544,1
225442659,789,1
201679432,6490,1
201679432,106705,1
201679432,1500742,1
201679432,1505112,1
201679432,140943,2
201679432,56729,1
201679432,57424,1
201679432,1486432,2
201679432,16739,1
201679432,1454542,4
201679432,480642,1
201679432,1504751,3
224920674,1238,2
224920674,82132,1
224920674,27954,1
224920674,57424,1
224920674,17703,1
224920674,10581,1
224920674,480642,1
bmxsqyplbfb,121802,2
bmxsqyplbfb,17703,1
224785311,17112,1
224785311,6490,1
224785311,17703,5
224785311,17921,2
mrmpdlytnbcb,39012,1
209636772,17703,1
209636772,15227,4
223256216,39012,1
223256216,502772,1
184546962,189,6
184546962,114656,1
184546962,17703,1
184546962,15227,1
87190912,17703,1
87190912,16,2
pwndqypfbtb,189,2
pwndqypfbtb,17703,3
pwndqypfbtb,15227,2
223936870,71289,1
223936870,85,3
223936870,56729,1
223936870,89062,4
223936870,190,1
223936870,360491,1
223936870,480642,3
113976742,10358,5
113976742,1475,1
113976742,17703,1
113976742,18296,1
66959962,187,1
219170688,112355,6
219170688,480642,3
219170688,56729,1
219170688,1737,1
220522693,17703,2
220522693,1471652,2
fdznqyppbcc,20126,3
fdznqyppbcc,21520,4
fdznqyppbcc,17703,1
164854502,187,1
164854502,29661,1
164854502,1040,1
164854502,87614,1
164854502,33167,1
10601830,18071,3
10601830,480642,1
10601830,56729,1
10601830,490192,3
10601830,17703,1
10601830,1737,1
10601830,10579,1
224693091,17703,1
224693091,10834,1
224693091,22791,2
224693091,480642,1
226681209,1507602,1
226681209,6490,1
45211912,1064,10
45211912,20126,1
45211912,189,2
45211912,637872,1
114475222,189,1
114475222,17703,3
114475222,15227,1
13961795,10043,6
jtscjlytkbmc,502772,1
4923042,455,7
4923042,17703,4
cdldnynpbnc,17703,1
90363522,17703,1
225089000,7029,2
225089000,17703,2
225089000,339691,22
225089000,15227,2
225089000,87614,3
174986552,17703,1
11330234,17703,1
159466432,27497,5
159466432,480642,2
159466432,1097452,1
4894688,455,7
4894688,17703,4
55523412,480642,4
55523412,10834,1
55523412,10842,1
55523412,82132,2
55523412,1470102,1
55523412,17703,2
55523412,10581,1
55523412,10579,1
55523412,1393422,3
4798237,17703,1
92508572,112355,2
92508572,189,3
92508572,17936,1
92508572,56729,1
92508572,22791,5
92508572,15038,1
92508572,17703,1
92508572,29661,1
227107130,179941,1
221676467,142180,7
221676467,17703,2
221676467,20479,1
219640646,17703,4
219640646,480642,4
219640646,1506522,1
219640646,89062,2
219825174,189,1
219825174,1040,1
219825174,17703,2
5865755,455,7
5865755,17703,4
141751422,121802,3
141751422,17703,3
105528682,22791,5
221173447,455,1
221173447,189,1
221173447,1097452,1
219097886,626,1
219097886,121802,1
219097886,1505112,1
219097886,87614,1
219097886,149894,1
219097886,21750,1
219097886,179941,1
219097886,1454542,4
219097886,360491,4
219097886,1504751,3
mrmpdlytjbxb,39012,1
171807512,1064,1
69174012,112355,3
69174012,17703,2
44536902,179941,7
44536902,480642,1
44536902,1737,2
44536902,58162,1
223416252,88170,1
223416252,17703,8
221894575,7029,3
43551722,17703,1
43551722,827,1
43551722,189,1
43551722,1737,3
221213296,17703,1
221213296,10581,1
226950049,1475,1
220112097,1504699,1
220112097,1237512,1
dfbnvhysjbcc,85,3
dfbnvhysjbcc,480642,3
15729004,20126,1
226254254,17703,1
226254254,835,1
221847481,7029,2
221847481,17703,4
tmtcglytqbkc,6490,1
tmtcglytqbkc,139517,1
53477082,189,12
53477082,10834,1
53477082,827,1
53477082,1097452,2
53477082,17703,8
53477082,20479,1
53477082,29661,3
53477082,10579,1
53477082,1737,1
13959574,1512,1
13959574,27921,2
13959574,93380,4
223638094,17703,1
223638094,21123,1
223638094,88170,1
223638094,89062,1
7526995,17703,1
dxnqnfyrhbcb,17703,1
dxnqnfyrhbcb,1097452,1
dxnqnfyrhbcb,10553,5
qdgfmcyqdbcb,121802,2
qdgfmcyqdbcb,17703,2
dxnqnfyrnbfc,17703,1
dxnqnfyrnbfc,1097452,1
dxnqnfyrnbfc,10553,4
qgkjzhysfbqb,10834,1
qgkjzhysfbqb,480642,1
224897772,189,1
224897772,18296,1
224897772,58162,1
224897772,89062,1
224897772,1162662,1
224897772,85,1
224897772,1505112,1
224897772,18060,1
224897772,1064,1
224897772,17703,1
224897772,19724,1
224897772,360491,10
224897772,480642,2
224897772,61680,1
224897772,77842,1
174706402,480642,1
174706402,18296,1
224862112,189,4
224862112,17703,1
224862112,15227,1
180031372,1064,4
180031372,1504699,1
180031372,455,1
180031372,1237512,1
180031372,10553,1
60262162,10575,1
60262162,56729,1
60262162,149894,7
60262162,17703,2
60262162,480642,3
60262162,833952,2
12574276,17703,1
12574276,29661,5
12574276,189,3
118542862,7029,6
15926332,189,1
15926332,17703,3
15926332,15227,2
qkpmpyphbgc,29661,2
qkpmpyphbgc,17703,2
218042592,1064,5
218042592,22467,1
218042592,888662,1
37943312,190,1
37943312,1475,1
37943312,19724,1
207331382,10358,1
207331382,17703,1
167081122,1162662,4
167081122,17703,2
167081122,58162,1
dtbmqdyrfbkb,455,7
dtbmqdyrfbkb,17703,3
dtbmqdyrfbkb,80749,1
221733217,94589,1
221733217,1064,1
221733217,1097452,2
221733217,1475,1
221733217,17703,3
221733217,455,1
16132184,21750,1
16132184,37339,9
16132184,10043,1
10275076,1040,2
10275076,189,2
53626482,189,2
53626482,17703,6
53626482,1097452,2
53626482,15227,2
225546564,10579,1
225546564,17703,1
225546564,97776,1
202284962,56729,2
202284962,10575,1
202284962,93380,1
221885254,189,1
221885254,85,3
221885254,27591,1
221885254,82132,1
221885254,1470102,1
221885254,72187,1
221885254,17703,1
221885254,1431672,1
221885254,21123,1
221885254,480642,8
221885254,360491,1
225072427,39012,1
225072427,502772,1
203459652,189,1
203459652,17703,1
203459652,339691,3
224848026,61682,1
224848026,1505112,1
224848026,1097452,1
224848026,360491,2
224848026,480642,1
224848026,77842,2
191587872,179941,1
xqmpqyqmbjb,1040,1
xqmpqyqmbjb,455,8
xqmpqyqmbjb,17703,3
17218102,10834,1
87352692,78565,4
rqjsdlytcbpc,6490,1
rqjsdlytcbpc,139517,1
199368432,179941,4
199368432,480642,2
199368432,10579,2
78673902,6490,1
78673902,189,1
78673902,85,2
78673902,18060,4
78673902,27591,1
78673902,1506522,1
78673902,18296,3
78673902,480642,3
205129042,189,6
205129042,17703,4
205129042,190,6
205129042,360491,1
205129042,480642,2
205129042,77842,17
119530862,89062,1
224701429,480642,2
224701429,17703,1
224701429,1507604,1
224701429,85,2
81144452,10358,3
81144452,121802,4
43420242,10043,2
226749114,17703,3
226749114,835,2
100858172,20126,1
100858172,189,5
100858172,17936,1
100858172,40788,1
100858172,1737,1
100858172,19724,1
100858172,29661,1
100858172,480642,2
100858172,78565,1
165019652,10581,3
165019652,17703,2
165019652,835,2
226207469,10579,2
226207469,139517,1
219150180,455,2
219150180,17703,3
225683885,17703,2
225683885,33167,1
225683885,480642,5
225683885,89062,1
162110382,111155,1
162110382,84681,1
162110382,139340,1
221026558,187,1
221026558,7029,1
221026558,18296,1
221787201,6490,2
221787201,626,2
221787201,85,6
221787201,849,1
221787201,18060,7
221787201,82132,1
221787201,1470102,1
221787201,89062,1
221787201,17703,2
221787201,61679,2
221787201,33167,2
221787201,190,6
221787201,33876,1
221787201,360491,15
221787201,480642,3
169076502,53798,1
169076502,480642,7
169076502,1737,2
169076502,10575,2
204132392,10575,1
183011152,10043,8
cdldnyngbkc,17703,2
72028622,58162,1
188291132,142180,5
188291132,17703,1
215158062,480642,1
215158062,112355,2
215158062,17703,1
215158062,71289,2
215158062,1097452,1
129839942,189,1
129839942,1064,1
129839942,10834,1
129839942,7029,1
129839942,57424,1
129839942,17703,2
129839942,1737,1
129839942,1162902,1
129839942,29661,11
221842999,1137362,3
221842999,88327,4
221842999,18296,2
221842999,1470102,1
223337226,10575,1
223337226,18296,1
223337226,33167,1
223337226,1137362,10
223337226,480642,7
223337226,88327,1
223337226,126345,1
223959582,7029,1
223959582,1097452,1
223959582,17703,1
223959582,78565,1
223959582,615662,1
223959582,919492,1
8879609,17703,1
8879609,189,1
8879609,1237512,3
8879609,480642,1
182870682,17936,10
43150722,10043,2
90057772,10043,1
90057772,10579,1
90057772,637872,1
115538652,17703,1
115538652,939612,2
195642032,10834,1
195642032,17703,1
217298812,17703,1
217298812,16390,4
217298812,84070,1
223533809,39012,1
221299867,18060,1
221299867,61679,1
221299867,190,3
221299867,17703,1
221299867,1737,1
221299867,1137362,1
221299867,360491,1
221299867,480642,2
14240533,88327,4
61741672,189,1
61741672,17703,1
61741672,134115,1
61741672,15227,1
61741672,10581,1
142356682,637872,1
224716101,141740,1
224716101,1238,1
224716101,17703,2
224716101,1097452,1
224716101,16739,1
184225692,10834,1
219676971,1471652,1
mrmpdlyvmbcb,39012,1
184913022,6490,1
184913022,187,1
184913022,7029,2
184913022,919492,5
184913022,80749,1
34239252,189,5
34239252,17936,1
34239252,1064,1
34239252,121802,6
34239252,29661,1
34239252,480642,1
19364801,189,5
19364801,88170,1
19364801,1097452,2
19364801,15227,1
19364801,59325,1
19364801,17703,4
220321649,1454542,3
220321649,87614,1
170427882,179941,1
225879242,23123,1
225879242,7029,1
225879242,189,1
225879242,281411,1
225879242,78565,1
176411682,17703,1
201825882,17703,1
225840415,190,1
225840415,56729,1
225840415,10575,5
219645257,10043,5
68656852,1064,1
68656852,179941,4
134440452,626,1
65999122,87614,1
65999122,93380,1
149859312,189,1
32877942,189,2
32877942,827,1
32877942,17703,6
32877942,10361,1
32877942,15227,3
106859512,1064,1
106859512,10553,2
53992312,10575,4
13761691,10358,3
13761691,17703,1
13761691,10581,1
120481152,17703,1
120481152,18296,1
qqdjthysgblc,16,1
qqdjthysgblc,15227,2
24208691,7029,5
224306048,502772,4
182867262,637872,6
221601571,85,1
221601571,111155,1
221601571,18296,5
12520461,455,6
12520461,17703,3
225186731,1238,1
225186731,10575,1
kjphnynnbcc,455,2
kjphnynnbcc,480642,2
kjphnynnbcc,10842,1
kjphnynnbcc,80749,2
199980942,10581,2
199980942,17703,1
199980942,835,2
14038880,10358,5
14038880,1475,2
14038880,17703,1
179211972,179941,4
179211972,189,3
204629732,455,7
204629732,17703,3
204629732,1327,1
lrvtflytfbqb,480642,1
pkshsyqdbvb,114656,1
pkshsyqdbvb,134934,1
pkshsyqdbvb,15992,1
pkshsyqdbvb,17703,1
223284175,281411,3
56000062,189,1
56000062,19724,1
56000062,17703,3
56000062,1097452,2
56000062,15227,1
58233312,1505112,2
58233312,10579,1
58233312,71289,1
73887672,10358,6
73887672,23718,1
73887672,1475,1
73887672,17703,1
wbdfdlytkbvb,6490,1
wbdfdlytkbvb,7029,6
wbdfdlytkbvb,939612,1
38535712,190,1
38535712,1475,1
38535712,19724,1
pkshsyrcbwb,281411,3
pkshsyppbwb,57424,2
pkshsyppbwb,53798,1
pkshsyppbwb,17703,1
qjffgfyrgbrb,189,4
qjffgfyrgbrb,58162,1
qjffgfyrgbrb,17936,4
qjffgfyrgbrb,1064,1
qjffgfyrgbrb,121802,1
qjffgfyrgbrb,15227,2
qjffgfyrgbrb,17703,5
qjffgfyrgbrb,134115,2
qjffgfyrgbrb,502772,2
qjffgfyrgbrb,179941,1
qjffgfyrgbrb,29661,2
9457283,10043,6
16342728,1040,1
16342728,827,1
16342728,189,1
87587362,26906,3
87587362,10575,1
87587362,10581,1
119727912,1475,1
119727912,162018,5
119727912,18060,2
119727912,15227,1
188204992,6490,1
177651552,1064,4
177651552,626,1
177651552,17703,1
177651552,22467,2
177651552,139517,1
215877622,1589,1
215877622,15038,2
223494878,53518,3
223494878,7029,1
223494878,1973,2
cdldnyqcbpc,17703,1
220727434,179941,2
226183426,1504699,3
226183426,1475,1
226183426,1237512,1
226183426,80749,1
55961232,39012,7
153804082,7029,1
153804082,114656,1
153804082,17703,3
153804082,78565,3
153804082,1954,1
153804082,88327,3
221458006,17703,1
221458006,1471652,1
221458006,139517,1
225697134,17703,2
225697134,502772,1
13972389,57424,1
13972389,6490,1
185860322,15038,1
185860322,1475,1
185860322,17703,1
44885822,160268,2
44885822,16137,1
44885822,19724,2
44885822,7029,1
41509952,10358,3
41509952,1475,2
223889189,17703,1
223889189,72187,1
223889189,88170,1
223889189,10834,1
225935238,140943,1
117109522,189,2
117109522,71289,1
117109522,80749,1
219330292,85,2
219330292,17703,1
219330292,871,1
219330292,25375,2
226928391,57424,1
226928391,17703,1
226928391,26938,1
124308802,80749,1
124308802,480642,1
124308802,16,2
124308802,89062,1
124308802,17703,1
124308802,19724,1
124308802,10579,1
124308802,15242,1
47483522,88950,1
47483522,101961,2
196973312,15038,6
196973312,1475,1
196973312,17703,6
196973312,80749,3
222091214,85,2
tmtcglyvgbwb,6490,1
tmtcglyvgbwb,139517,1
211687042,119778,1
211687042,10579,1
211687042,97776,1
wskbflytjbfb,187,1
wskbflytjbfb,17703,2
211935602,85,1
226484547,21067,1
226484547,25551,1
226484547,1097452,1
226484547,168154,1
208046652,360491,5
208046652,17703,1
225826722,502772,4
74000652,253331,1
74000652,16529,1
74000652,15038,1
74000652,15227,1
223148417,480642,1
223148417,281411,1
223148417,17703,1
223148417,1450612,1
223148417,80749,1
184094112,827,1
184094112,189,1
184094112,1737,2
226037610,6490,1
226037610,17703,2
226037610,88327,5
226037610,18296,2
226037610,1470102,4
47643032,10358,4
tmtcglyvkbpc,6490,1
tmtcglyvkbpc,139517,1
220944737,480642,1
218247042,121802,17
218247042,17703,1
218247042,480642,1
226808527,1512,1
226808527,99912,6
226808527,17703,1
226808527,81917,5
jfdpjlytlbzb,6490,1
jfdpjlytlbzb,17703,1
jfdpjlytlbzb,502772,2
166254102,20126,1
166254102,189,2
166254102,71289,1
166254102,58162,2
166254102,17936,1
166254102,121802,1
166254102,10464,1
166254102,17703,2
166254102,502772,1
166254102,179941,1
166254102,29661,1
140917022,17703,2
140917022,78565,5
140917022,21717,1
13602004,10043,4
70252792,85,7
70252792,18060,1
70252792,15227,1
70252792,56729,1
70252792,17703,8
70252792,480642,7
65327152,339691,2
dxnqnfyrhbmc,17703,1
dxnqnfyrhbmc,1097452,1
dxnqnfyrhbmc,10553,4
224608811,10579,1
224608811,17703,3
226237601,1470102,1
218940012,1454542,6
218940012,1434182,3
218940012,17703,1
218940012,93380,1
222067066,17703,1
qnnlwhyskbmb,39012,2
224066491,1507602,1
224066491,18296,3
fdznqypnbwb,20126,1
fdznqypnbwb,21520,3
fdznqypnbwb,17703,1
10622800,6490,2
10622800,189,1
10622800,80749,1
10622800,57424,1
10622800,17703,1
10622800,15166,1
223818220,1512,3
223818220,1064,1
223818220,99912,1
223818220,17703,1
223818220,81917,5
223818220,1454542,1
210668992,126219,4
210668992,1097452,2
210668992,189,1
210668992,17703,3
210668992,637872,1
216552592,1064,5
216552592,480642,2
216552592,17703,2
216552592,18296,1
dxnqnfyrnbdb,17703,1
dxnqnfyrnbdb,1097452,1
dxnqnfyrnbdb,10553,4
88033042,160268,1
88033042,1137362,1
189741602,10842,1
189741602,85,1
189741602,56729,1
189741602,1470102,1
189741602,89062,1
189741602,22791,4
189741602,17703,1
189741602,18296,1
189741602,811352,1
189741602,88327,1
14363743,1237512,1
14363743,189,1
14363743,17703,1
qnnlwhyshbcc,39012,2
187067762,179941,7
187067762,80749,1
mrmpdlytcblb,39012,1
tmtcglyvjbhb,6490,1
tmtcglyvjbhb,139517,1
165401702,17703,1
226353098,85,2
226353098,6490,1
226353098,480642,3
226353098,17703,2
223834430,22791,4
dtbmqdyrjbjb,40788,1
dtbmqdyrjbjb,455,5
dtbmqdyrjbjb,17703,4
tskbflyvdbfb,187,1
53465052,53518,2
53465052,7029,1
53465052,78565,12
53465052,80749,1
207010162,827,4
207010162,16136,2
207010162,33167,1
207010162,24120,1
207010162,160268,2
207010162,23122,2
207010162,1137362,14
207010162,19724,1
207010162,88327,9
175775272,189,1
175775272,1475,1
175775272,17703,2
qqdjthysnbkc,480642,1
cdldnypkbjc,17703,1
55666452,160268,1
55666452,1137362,1
